orig_row_rec,temp_coll_data,comp_key_coll_data,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,WB.shehia_edited,include,Year,month,month_year,Date.new,Date_ed,month_survey_order,Visit,Shname,Wbname_orig,Wbname_ed,Wbtype,Wbtype_Fiona,Wbadapt_Steffi,wbtype_ed,wbtype_fin,georef_notes,Wbtype2,Wbtype2_Fiona,Wbtype2_Steffi,Wbtype2_ed,Ricecombined_Steffi,lat-long-edited,latitude,longitude,latitude.mean,longitude.mean,Lati_DD,Longi_DD,Lati_xls,Longi_xls,Lati_orig,Longi_orig,NotesGPS,site_dry,site_dry_ed,Village,time_sampling/time_in,time_sampling/time_out,time_in,time_out,mins_coll,ed_mins_coll,duration,M_time_note,snail_sp_coll_notesM,snail_sp_coll_ed,snail_sp_collected,no_collected,Bulinusspp_Steffi,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_other_snail,pres_non_bulinids,Notessnail,notes_snails_M,Infsnails,Infsnails_no,Dateshed_new,Dateshed,Notesshed,Numberofcollectors,C1,C2,Notescoll,Alti,W_chem_notes_M,TDS,Temp,PH,Cond,Sal,Oxy,Flow_m/s,Flow_ed,Depth_m,Depth_ed,Wlevel,Wlevel_ed,Seas,Season,mud,sand,gravel,rock,concrete,peat,roots,Notessub,cow,sheep,goat,pig,horse,donkey,camel,Monkey,Ungu,carnivore,waterbird,Othwildan,Noteswian,Lilies,rushes,rice,waterhyacinth,macrophyteweed,palmfronds,sedge,grass,Polygonum,none,Otherveg,Notesveg,Dishes,bathing,Clothes,Carbike,Collectingwater,fording,swimmingplaying,fishing,Ricecult,otherfarming,sanitation,ablution,Otheract,Noteswact,niclo_order,niclo_visit,Date_appl_ed,Date_appl_new,date_application,sprayed_but_no_bul,sprayed_when_Bul_pres,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,N_Duration,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip,tot.2011_1st.year,tot.2011_9.12.year,tot.2011_Adult,inf.2011_1st.year,inf.2011_9.12.year,inf.2011_Adult,prev.2011_1st.year,prev.2011_9.12.year,prev.2011_Adult,tot.2012_1st.year,tot.2012_9.12.year,tot.2012_Adult,inf.2012_1st.year,inf.2012_9.12.year,inf.2012_Adult,prev.2012_1st.year,prev.2012_9.12.year,prev.2012_Adult,tot.2013_1st.year,tot.2013_9.12.year,tot.2013_Adult,inf.2013_1st.year,inf.2013_9.12.year,inf.2013_Adult,prev.2013_1st.year,prev.2013_9.12.year,prev.2013_Adult,tot.2014_1st.year,tot.2014_9.12.year,tot.2014_Adult,inf.2014_1st.year,inf.2014_9.12.year,inf.2014_Adult,prev.2014_1st.year,prev.2014_9.12.year,prev.2014_Adult,tot.2015_1st.year,tot.2015_9.12.year,tot.2015_Adult,inf.2015_1st.year,inf.2015_9.12.year,inf.2015_Adult,prev.2015_1st.year,prev.2015_9.12.year,prev.2015_Adult,tot.2016_1st.year,tot.2016_9.12.year,tot.2016_Adult,inf.2016_1st.year,inf.2016_9.12.year,inf.2016_Adult,prev.2016_1st.year,prev.2016_9.12.year,prev.2016_Adult,tot.2017_1st.year,tot.2017_9.12.year,tot.2017_Adult,inf.2017_1st.year,inf.2017_9.12.year,inf.2017_Adult,prev.2017_1st.year,prev.2017_9.12.year,prev.2017_Adult,TOT.ALL,INF.ALL,prev.2017.all,TOT.2017,INF.2017,prev.2016.all,TOT.2016,INF.2016,prev.2015.all,TOT.2015,INF.2015,prev.2014.all,TOT.2014,INF.2014,prev.2013.all,TOT.2013,INF.2013,prev.2012.all,TOT.2012,INF.2012
375,,Kiziwa Iwe Kubwa_29.12.2014,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2014,12,12_2014,29.12.2014,29/12/2014,29,11,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.16748,39.82458,-5.167421765,39.82451176,-5.16748,39.82458,S 05 10. 049,039 49. 475,S 05.10.049,E 039.49.475,,,,MAJENZI,11:46 AM,11:53:30 AM,11:46:00,11:53:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,4,,,,28,,161.2,31.6,9.9,335.0,0.2,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,1,Ablution,24,9,29/12/2014,29.12.2014,29.12.2014,Y,,y,1,0,0,1,0,,50,0.5,6,6 min,6 min,11:58,4,,,276,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
374,,Kiziwa Iwe Kubwa_05.11.2014,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2014,11,11_2014,05.11.2014,05/11/2014,28,10,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.1675,39.82455,-5.167421765,39.82451176,-5.1675,39.82455,S 05 10. 050,039 49. 473,S 05.10.050,E 039.49.473,SITE DRIED,y,,MAJENZI,2:50 PM,02;57;30 pm,14:50:00,14:57:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,site recorded as dry but snails present,,,,,,4,,,,80,water readings but site recorded as dried,68.0,32.5,10.7,141.6,0.1,,Still,0,>1,3,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,1,Ablution,23,8,05/11/2014,05.11.2014,05.11.2014,Y,,y,1,0,0,1,0,,200,2,7,7 min,7 min,03:01,4,,,284.4,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
373,,Kiziwa Iwe Kubwa_09.09.2014,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2014,9,9_2014,09.09.2014,09/09/2014,26,9,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.16755,39.82453,-5.167421765,39.82451176,-5.16755,39.82453,S 05 10. 053,039 49. 472,S 05.10.053,E 039.49.472,,,,MAJENZI,11:30 AM,11:37:30 AM,11:30:00,11:37:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,4,,,,66,,63.4,20.1,13.6,133.2,0.1,,Still,0,>1,3,Normal,3,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,,1,1,1,0,1,1,0,1,1,1,0,1,1,Ablution,21,7,09/09/2014,09.09.2014,09.09.2014,Y,,y,1,1,0,1,0,1,50,,18,18 min,18 min,11:40,9,,,73.6,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
372,,Kiziwa Iwe Kubwa_16.03.2014,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2014,3,3_2014,16.03.2014,16/03/2014,21,8,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.16745,39.82455,-5.167421765,39.82451176,-5.16745,39.82455,S 05 10. 047,039 49. 473,S 05.10.047,E 039.49.473,,,,MAJENZI,11:01 AM,11:08:30 AM,11:01:00,11:08:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,29,,70.1,33.1,11.3,146.8,0.1,,Still,0,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,1,1,Ablution,18,6,16/03/2014,16.03.2014,03.16.2014,Y,,y,1,0,0,1,0,,100,1,6,6 min,6 min,11:11,4,,date application in month-day format- replaced with survey date,232.8,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
371,,Kiziwa Iwe Kubwa_09.02.2014,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2014,2,2_2014,09.02.2014,09/02/2014,20,7,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.16747,39.82455,-5.167421765,39.82451176,-5.16747,39.82455,S 05 10. 048,039 49. 473,S 05.10.048,E 039.49.473,SITE NEARLY DRY,,,MAJENZI,10:30 AM,10:37:30 min am,10:30:00,10:37:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,4,,,,34,,16.1,28.5,10.2,231.0,,,Still,0,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,1,1,1,1,0,1,1,Ablution,17,5,09/02/2014,09.02.2014,02.09.2014,Y,,y,1,0,0,1,0,,150,1.5,5,5 min,5 min,10:39,4,,mismatch survey and orig niclosamide date format- at some point the niclo date got switched incorrectly to MM/DD/YYYY,108.2,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
370,,Kiziwa Iwe Kubwa_29.09.2013,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2013,9,9_2013,29.09.2013,29/09/2013,16,6,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,"POND, RICE PADDY",,POND,zlarge pond,zlarge pond,,temporary,,permanent,permanent,1,Y,-5.16745,39.82457,-5.167421765,39.82451176,-5.18412,39.82457,S 05 11. 047,039 49. 474,S 05 11. 047,E 039 49.474,,,,MAJENZI,11:10:00,11:17:30,11:10:00,11:17:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,4,MSANIF OTHMAN MASOUD,OMAR SAID ABEID,,8,,154.1,33.1,8.2,320.0,0.1,,Still,0,>1,3,Dry,1,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,0,1,1,1,1,0,0,1,,13,4,29/09/2013,29.09.2013,,Y,,y,1,0,0,1,0,,250,2.5,10,10 min,10 min,11:02,4,,date of niclosamide was blank- added from survey date,19.4,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
369,"collection: Bulinus globosus, 1",Kiziwa Iwe Kubwa_14.08.2013,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2013,8,8_2013,14.08.2013,14/08/2013,15,5,KANGAGANI,KIZIWA IWE KUBUSA,KIZIWA IWE KUBWA,"POND, RICE PADDY",,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.16755,39.82465,-5.167421765,39.82451176,-5.16755,39.82465,S 05 10. 053,039 49. 479,S05.10.053,E039.49.479,,,,MAJENZI,14:22:00,14:29:30,14:22:00,14:29:30,00:07:30,00:07:30,8,,,,,1,1,1,1,1,0,1,0,0,1,0,0,0,,3,1,,,,,,,,4,MSANIF OTHMAN MASOUD,Charles,,21,,134.7,29.7,7.4,280.0,0.1,,Still,0,>1,3,Normal,3,High,Rainy,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,,1,1,1,0,1,1,1,1,1,1,0,1,,,12,3,14/08/2013,14.08.2013,08.17.2013,,Y,y,1,0,0,1,0,,250,2.5,27,27 min,27,02:00:00,4,Power sprayer,slight mismatch survey and orig niclosamide date- presume returned later for niclosamiding,17.7,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
368,,Kiziwa Iwe Kubwa_10.03.2013,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2013,3,3_2013,10.03.2013,10/03/2013,13,4,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.16737,39.82447,-5.167421765,39.82451176,-5.16737,39.82447,S 05 10. 042,039 49. 468,S 05.10.042,E 039.49.468,,,,MAJENZI,14:12:00,14:19:30,14:12:00,14:19:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,20,,229.0,34.1,10.7,473.0,0.2,,Still,0,0.5-1,2,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,314.8,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
367,,Kiziwa Iwe Kubwa_06.02.2013,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2013,2,2_2013,06.02.2013,06/02/2013,12,3,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.16745,39.82453,-5.167421765,39.82451176,-5.16745,39.82453,S 05 10. 047,039 49. 472,S 05.10.047,E 039.49.472,,,,MAJENZI,12:43:00,12:50:30,12:43:00,12:50:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,16,,144.0,31.5,9.1,299.0,0.1,,Still,0,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,0,0,1,1,Ablution,9,2,06/02/2013,06.02.2013,,Y,,y,1,1,0,0,0,1,8,,12,12 min,12 min,12:53,1,,date of niclosamide was blank- added from survey date,0,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
366,,Kiziwa Iwe Kubwa_17.10.2012,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2012,10,10_2012,17.10.2012,17/10/2012,8,2,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,RICE PADDY,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,1,,-5.1675,39.82457,-5.167421765,39.82451176,-5.1675,39.82457,S 05 10. 050,039 49. 474,S 05.10.050,E 039.49.474,,,,MAJENZI,1:30:00 PM,1:37:30 PM,13:30:00,13:37:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,4,,,,65,,118.0,31.9,8.9,246.0,0.1,,Still,0,>1,3,Low,2,Low,Rainy,1,0,0,0,0,0,0,Mud,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,lilies,0,1,0,0,0,0,0,0,0,0,0,0,,washing_bathing,5,1,17/10/2012,17.10.2012,,Y,,y,1,1,0,0,0,1,,,20,20 min,20 min,01:45,,,date of niclosamide was blank- added from survey date,8.7,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
365,,Kiziwa Iwe Kubwa_05.09.2012,Kiziwa Iwe Kubwa,382668,Pemba,KANGAGANI,,,2012,9,9_2012,05.09.2012,05/09/2012,7,1,KANGAGANI,KIZIWA IWE KUBWA,KIZIWA IWE KUBWA,POND,,POND,zlarge pond,zlarge pond,,permanent,,permanent,permanent,0,,-5.16753,39.82453,-5.167421765,39.82451176,-5.16753,39.82453,S 05 10. 052,039 49. 472,05 10.052,039 49.472,,,,MAJENZI,3:25:00 PM,3:32:30 PM,15:25:00,15:32:30,00:07:30,00:07:30,8,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,Melanoides,,,,,,,4,,,,58,,123.6,32.4,7.0,259.0,0.1,,Still,0,>1,3,Low,2,Low,Dry,,,,,,,,Multiple,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,multiple,0,0,0,0,0,0,0,0,0,0,0,0,,multiple,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,67.7,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
364,,Kiziwa Cheusi_05.02.2017,Kiziwa Cheusi,382667,Pemba,KANGAGANI,,,2017,2,2_2017,05.02.2017,05/02/2017,53,19,KANGAGANI,KIZIWA CHEUSI,KIZIWA CHEUSI,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.15392,39.83227,-5.154155088,39.83227807,-5.15392,39.83227,S 05 09. 235,039 49. 936,S 05.09.235,E 039.49.936,SITE DRIED,y,y,MWATOTO,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6,,,,,,,,,,,,Dry,1,Low,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,13,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
363,,Kiziwa Cheusi_26.12.2016,Kiziwa Cheusi,382667,Pemba,KANGAGANI,,,2016,12,12_2016,26.12.2016,26/12/2016,51,18,KANGAGANI,KIZIWA CHEUSI,KIZIWA CHEUSI,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.15415,39.83228,-5.154155088,39.83227807,-5.15415,39.83228,S 05 09. 249,039 49. 937,S 05.09.249,E 039.49.937,SITE DRIED,y,y,MWATOTO,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,18,,,,,,,,,,,,Dry,1,High,Dry,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,182,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
362,,Kiziwa Cheusi_01.11.2016,Kiziwa Cheusi,382667,Pemba,KANGAGANI,,,2016,11,11_2016,01.11.2016,01/11/2016,50,17,KANGAGANI,KIZIWA CHEUSI,KIZIWA CHEUSI,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.15425,39.83228,-5.154155088,39.83227807,-5.15425,39.83228,S 05 09. 255,039 49. 937,S 05.09.255,E 039.49.937,,,,MWATOTO,10:56 AM,11:03:30 AM,10:56:00,11:03:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,,,,3,,637.0,34.3,6.3,1270.0,,,Still,0,0.5-1,2,Low,2,High,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,1,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,91.5,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
361,,Kiziwa Cheusi_05.09.2016,Kiziwa Cheusi,382667,Pemba,KANGAGANI,,,2016,9,9_2016,05.09.2016,05/09/2016,48,16,KANGAGANI,KIZIWA CHEUSI,KIZIWA CHEUSI,POND,,POND,zlarge pond,zlarge pond,,temporary,,temporary,temporary,0,,-5.15417,39.83227,-5.154155088,39.83227807,-5.15417,39.83227,S 05 09. 250,039 49. 936,S 05.09.250,E 039.49.936,,,,MWATOTO,10:41 AM,10:48:30 AM,10:41:00,10:48:30,00:07:30,00:07:30,8,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,4,,,,21,,203.0,29.1,7.5,406.0,,,Still,0,>1,3,Low,2,Low,Dry,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,,1,0,1,0,0,0,1,1,1,1,0,1,,Ablution,,,,,,,,n,0,0,0,0,0,,,,,,,,,,,59.3,NA,99,NA,NA,14,NA,NA,14.1,NA,92,109,42,20,14,1,21.7,12.8,2.4,NA,99,50,NA,42,8,NA,42.4,16,NA,110,50,NA,16,3,NA,14.5,6,NA,123,50,NA,7,3,NA,5.7,6,NA,115,50,NA,29,2,NA,25.2,4,112,116,49,5,1,0,4.5,0.9,0,1167,151,2.166064982,277,6,11.19133574,165,31,5.780346821,173,10,11.875,160,19,33.55704698,149,50,14.40329218,243,35
