orig_row_rec,Wbname_fin,EMU_site_irn,Island,Shehia_cleaned,include,Year,month,niclo_by_site,Date_ed,month_survey_order,Visit,Shname,Wbtype,wbtype_fin,Wbtype2_ed,no_collected,Bul_pres_ed,Bglob,Bfor,Lym,Mel,Cleo,Pila,Lan,Cera,Neri,Thiara,Othsnail,tot_pres_all_genera,pres_non_bulinids,Infsnails,Infsnails_no,niclo_order,niclo_visit,Date_appl_ed,sprayed_but_no_bul,sprayed_when_Bul_presy,sprayed_when_Bul_presn,Sprayed_Steffi_ed,Sprayed_Steffi,HS8,HS10,PS,Barreldrip,NumberofHudsonsprayersused,Volumeofwatersprayedwithmachine,Nicl,N_Duration_min,N_Duration_new,Timeofapplicationhhmm,Numberofsprayers,Notesappl,M_Notesappl,monthly_precip
889,Mshali Ngome,382728,Pemba,KISIWANI,,2016,12,,20/12/2016,51,17,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
890,Mshali Ngome,382728,Pemba,KISIWANI,,2017,1,,31/01/2017,52,18,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
3538,Msikiti Ulozama,498906,Unguja,NYERERE,,2012,6,,28/06/2012,4,2,NYERERE,DAM,pond,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,,14.5
3540,Msikiti Ulozama,498906,Unguja,NYERERE,,2012,12,y,18/12/2012,10,4,NYERERE,DAM,pond,permanent,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,,130
3542,Msikiti Ulozama,498906,Unguja,NYERERE,,2014,9,y,08/09/2014,26,6,NYERERE,POND,pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,4,,,73.6
3543,Msikiti Ulozama,498906,Unguja,NYERERE,,2015,5,,05/05/2015,34,7,NYERERE,DAM,pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,496.3
3545,Msikiti Ulozama,498906,Unguja,NYERERE,,2016,3,,16/03/2016,44,9,NYERERE,DAM,pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,No spraying,,225.5
3546,Msikiti Ulozama,498906,Unguja,NYERERE,,2016,9,,06/09/2016,48,10,NYERERE,LAKE,pond,permanent,,0,0,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
3547,Msikiti Ulozama,498906,Unguja,NYERERE,,2016,12,,05/12/2016,51,11,NYERERE,LAKE,pond,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
3512,Msikitini,498907,Unguja,MTOPEPO,,2014,8,,28/08/2014,25,1,MTOPEPO,STREAM,river,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
3513,Msikitini,498907,Unguja,MTOPEPO,,2014,12,,17/12/2014,29,2,MTOPEPO,RIVER,river,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
3514,Msikitini,498907,Unguja,MTOPEPO,,2015,4,,28/04/2015,33,3,MTOPEPO,STREAM,river,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,134.3
3515,Msikitini,498907,Unguja,MTOPEPO,,2015,10,,30/10/2015,39,4,MTOPEPO,RIVER,river,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
3517,Msikitini,498907,Unguja,MTOPEPO,,2016,9,,09/09/2016,48,6,MTOPEPO,RIVER,river,permanent,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,59.3
188,Mtatagoni,382729,Pemba,FINYA,,2012,9,,24/09/2012,7,1,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,67.7
189,Mtatagoni,382729,Pemba,FINYA,,2012,10,,02/10/2012,8,2,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
190,Mtatagoni,382729,Pemba,FINYA,,2013,1,,06/01/2013,11,3,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
191,Mtatagoni,382729,Pemba,FINYA,,2013,2,,19/02/2013,12,4,FINYA,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
192,Mtatagoni,382729,Pemba,FINYA,,2013,7,,24/07/2013,14,5,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
193,Mtatagoni,382729,Pemba,FINYA,,2013,9,,08/09/2013,16,6,FINYA,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
194,Mtatagoni,382729,Pemba,FINYA,,2014,1,,04/01/2014,19,7,FINYA,"POND, RICE PADDY",stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
195,Mtatagoni,382729,Pemba,FINYA,,2014,2,,23/02/2014,20,8,FINYA,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
196,Mtatagoni,382729,Pemba,FINYA,,2014,8,,11/08/2014,25,9,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
197,Mtatagoni,382729,Pemba,FINYA,,2014,10,o,06/10/2014,27,10,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,22,1,06/10/2014,1,,,1,1,0,0,0,0,,,2.5,,,,,,date of niclosamide was blank- added from survey date,54.6
198,Mtatagoni,382729,Pemba,FINYA,,2014,12,y,01/12/2014,29,11,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
199,Mtatagoni,382729,Pemba,FINYA,,2015,1,,24/01/2015,30,12,FINYA,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
200,Mtatagoni,382729,Pemba,FINYA,,2015,3,,18/03/2015,32,13,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
201,Mtatagoni,382729,Pemba,FINYA,,2015,8,,12/08/2015,37,14,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
202,Mtatagoni,382729,Pemba,FINYA,,2015,10,,06/10/2015,39,15,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
203,Mtatagoni,382729,Pemba,FINYA,,2015,12,,12/12/2015,41,16,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,162
204,Mtatagoni,382729,Pemba,FINYA,,2016,8,,15/08/2016,47,17,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
205,Mtatagoni,382729,Pemba,FINYA,,2016,10,,11/10/2016,49,18,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
206,Mtatagoni,382729,Pemba,FINYA,,2016,12,,04/12/2016,51,19,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
207,Mtatagoni,382729,Pemba,FINYA,,2017,1,,16/01/2017,52,20,FINYA,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
3060,Mto Kwa Hamida,384833,Unguja,KIANGA,,2013,8,,01/08/2013,15,4,KIANGA,STREAM,stream,temporary,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,17.7
3061,Mto Kwa Hamida,384833,Unguja,KIANGA,,2014,1,,20/01/2014,19,5,KIANGA,RIVER,stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
3062,Mto Kwa Hamida,384833,Unguja,KIANGA,,2014,8,,13/08/2014,25,6,KIANGA,RIVER,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
3063,Mto Kwa Hamida,384833,Unguja,KIANGA,,2014,12,,04/12/2014,29,7,KIANGA,STREAM,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
3064,Mto Kwa Hamida,384833,Unguja,KIANGA,,2015,4,,15/04/2015,33,8,KIANGA,STREAM,stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,134.3
3065,Mto Kwa Hamida,384833,Unguja,KIANGA,,2015,9,,22/09/2015,38,9,KIANGA,RIVER,stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
3066,Mto Kwa Hamida,384833,Unguja,KIANGA,,2016,3,,02/03/2016,44,10,KIANGA,RIVER,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,225.5
3067,Mto Kwa Hamida,384833,Unguja,KIANGA,,2016,8,,30/08/2016,47,11,KIANGA,STREAM,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
3068,Mto Kwa Hamida,384833,Unguja,KIANGA,,2016,11,,24/11/2016,50,12,KIANGA,RIVER,stream,temporary,,0,0,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
3069,Mto Kwa Hamida,384833,Unguja,KIANGA,,2017,2,,21/02/2017,53,13,KIANGA,STREAM,stream,temporary,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,13
3315,Mto Mapacha,498909,Unguja,KINYASINI,,2015,3,,11/03/2015,32,3,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
3318,Mto Mapacha,498909,Unguja,KINYASINI,,2015,8,y,19/08/2015,37,6,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,32,4,19/08/2015,1,,,1,1,0,1,0,0,2,,160,10,10 min,10:30,3,,date of niclosamide was blank- added from survey date,57.8
3319,Mto Mapacha,498909,Unguja,KINYASINI,,2016,1,,26/01/2016,42,7,KINYASINI,DAM,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37,5,26/01/2016,1,,,1,1,0,1,0,0,1,,80,10,10 min,10:35,3,,date of niclosamide was blank- added from survey date,113.9
3320,Mto Mapacha,498909,Unguja,KINYASINI,,2016,8,o,09/08/2016,47,8,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,42,6,09/08/2016,1,,,1,1,1,0,0,0,2,,16,20,12:50:00,12:30,2,,date of niclosamide was blank- added from survey date,128.5
3321,Mto Mapacha,498909,Unguja,KINYASINI,,2016,10,y,31/10/2016,49,9,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
3322,Mto Mapacha,498909,Unguja,KINYASINI,,2017,1,,26/01/2017,52,10,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2866,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2011,11,,24/11/2011,1,1,DONGE MCHANGANI,POND,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,399.2
2867,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2012,6,,19/06/2012,4,2,DONGE MCHANGANI,POND,stream,temporary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,,14.5
2869,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2013,9,,02/09/2013,16,4,DONGE MCHANGANI,POND,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
2870,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2014,8,,06/08/2014,25,5,DONGE MCHANGANI,POND,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,2,,,44.8
2871,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2015,4,,14/04/2015,33,6,DONGE MCHANGANI,POND,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,134.3
2872,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2016,3,,10/03/2016,44,7,DONGE MCHANGANI,DAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,225.5
2873,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2016,7,,11/07/2016,46,8,DONGE MCHANGANI,DAM,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,2
2874,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2016,10,,04/10/2016,49,9,DONGE MCHANGANI,RIVER,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
2875,Mto Wa Bondeni,384832,Unguja,DONGE MCHANGANI,,2017,1,,04/01/2017,52,10,DONGE MCHANGANI,RIVER,stream,temporary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
891,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2012,8,,27/08/2012,6,1,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
892,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2012,10,,15/10/2012,8,2,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
893,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2013,1,,20/01/2013,11,3,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
894,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2013,2,,27/02/2013,12,4,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
895,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2013,8,,01/08/2013,15,5,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,17.7
896,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2013,9,,14/09/2013,16,6,KISIWANI,STREAM,stream,permanent,,0,0,0,0,1,0,0,1,0,0,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
897,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2014,1,,22/01/2014,19,7,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
898,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2014,3,,08/03/2014,21,8,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.8
899,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2014,9,,01/09/2014,26,9,KISIWANI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,73.6
900,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2014,10,,21/10/2014,27,10,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
901,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2014,12,,21/12/2014,29,11,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
902,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2015,2,,14/02/2015,31,12,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,11
903,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2015,8,,30/08/2015,37,13,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
904,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2015,10,,21/10/2015,39,14,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,22.6
905,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2016,8,,30/08/2016,47,15,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
906,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2016,10,,25/10/2016,49,16,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
907,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2016,12,,20/12/2016,51,17,KISIWANI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,182
908,Mto Wa Shangafu,382730,Pemba,KISIWANI,,2017,1,,31/01/2017,52,18,KISIWANI,STREAM,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
1676,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2012,8,,07/08/2012,6,1,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,29.8
1677,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2012,10,,01/10/2012,8,2,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,8.7
1678,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2013,1,,07/01/2013,11,3,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,103
1679,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2013,2,,18/02/2013,12,4,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,1,0,0,2,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
1680,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2013,7,,16/07/2013,14,5,MSUKA MASHARIKI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,6.1
1681,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2013,9,,04/09/2013,16,6,MSUKA MASHARIKI,"RICE PADDY, STREAM",stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.4
1682,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2014,1,,11/01/2014,19,7,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0.3
1683,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2014,2,,16/02/2014,20,8,MSUKA MASHARIKI,RICE PADDY,stream,permanent,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,108.2
1684,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2014,8,,18/08/2014,25,9,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,44.8
1685,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2014,10,,11/10/2014,27,10,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,54.6
1686,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2014,11,,22/11/2014,28,11,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,284.4
1687,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2015,1,,28/01/2015,30,12,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,19.6
1688,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2015,3,,15/03/2015,32,13,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,232.4
1689,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2015,8,,02/08/2015,37,14,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,57.8
1690,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2015,9,,29/09/2015,38,15,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,39
1691,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2015,12,,01/12/2015,41,16,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,162
1692,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2016,8,,13/08/2016,47,17,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,128.5
1693,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2016,10,,03/10/2016,49,18,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
1694,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2016,11,,29/11/2016,50,19,MSUKA MASHARIKI,STREAM,stream,permanent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,91.5
1695,Mto Wa Ungi,382731,Pemba,MSUKA MASHARIKI,,2017,1,,14/01/2017,52,20,MSUKA MASHARIKI,RICE PADDY,stream,permanent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
3324,Mtofaani,498911,Unguja,KINYASINI,,2015,8,y,10/08/2015,37,2,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,32,2,10/08/2015,1,,,1,1,1,0,0,0,2,,160,10,10 min,12:30,4,,date of niclosamide was blank- added from survey date,57.8
3325,Mtofaani,498911,Unguja,KINYASINI,,2016,1,,13/01/2016,42,3,KINYASINI,RIVER,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37,3,13/01/2016,1,,,1,1,0,1,0,0,1,,80,10,10 min,11:20,3,,date of niclosamide was blank- added from survey date,113.9
3327,Mtofaani,498911,Unguja,KINYASINI,,2016,10,,19/10/2016,49,5,KINYASINI,DAM,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,20
3328,Mtofaani,498911,Unguja,KINYASINI,,2017,1,,16/01/2017,52,6,KINYASINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0
2783,Mtomondoni,498912,Unguja,CHUINI,,2014,12,,03/12/2014,29,1,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,276
2784,Mtomondoni,498912,Unguja,CHUINI,,2015,4,,23/04/2015,33,2,CHUINI,POND,pond,permanent,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,134.3
